wellbeing,log_income,income,income_above_100
69.443,11.83,137500,1
84.991,11.23,75000,0
56.197,9.62,15000,0
47.351,12.43,250000,1
55.805,11.35,85000,0
87.651,11.63,112500,1
68.288,11.63,112500,1
64.242,11.63,112500,1
70.184,11.46,95000,0
64.341,12.43,250000,1
23.613,10.71,45000,0
26.73,11.63,112500,1
57.647,11.46,95000,0
68.203,11.63,112500,1
79.221,11.63,112500,1
70.332,10.71,45000,0
70.642,11.08,65000,0
62.949,12.07,175000,1
53.807,11.63,112500,1
55.658,11.46,95000,0
65.703,12.43,250000,1
49.791,10.71,45000,0
61.923,11.23,75000,0
48.682,11.63,112500,1
96.016,12.07,175000,1
57.533,11.35,85000,0
59.178,12.07,175000,1
55.17,10.71,45000,0
53.136,11.83,137500,1
75.305,11.35,85000,0
63.063,11.35,85000,0
51.256,12.43,250000,1
78.898,10.46,35000,0
67.764,10.71,45000,0
54.725,10.13,25000,0
71.747,10.92,55000,0
46.967,12.9,4.00E+05,1
74.98,10.92,55000,0
53.895,11.23,75000,0
67.37,10.13,25000,0
72.157,12.9,4.00E+05,1
60.689,12.07,175000,1
55.17,11.08,65000,0
43.963,12.07,175000,1
69.555,11.08,65000,0
62.351,10.13,25000,0
52.738,11.46,95000,0
55.578,12.43,250000,1
75.346,10.71,45000,0
53.352,11.23,75000,0
70,11.23,75000,0
69.555,11.83,137500,1
73.745,10.71,45000,0
85.461,10.46,35000,0
57.788,12.07,175000,1
66.38,11.63,112500,1
65.468,11.46,95000,0
83.59,13.35,625000,1
31.148,10.13,25000,0
71.315,10.92,55000,0
61.087,10.71,45000,0
59.327,11.08,65000,0
91.122,10.92,55000,0
64,11.23,75000,0
72.25,10.71,45000,0
72.337,11.83,137500,1
46.44,11.63,112500,1
75.193,11.46,95000,0
57.647,12.07,175000,1
65.925,12.07,175000,1
80.852,12.43,250000,1
47.656,11.46,95000,0
75.138,11.83,137500,1
70.526,12.43,250000,1
62.351,10.46,35000,0
54.893,11.46,95000,0
80.852,10.46,35000,0
62.351,11.83,137500,1
64.31,11.08,65000,0
45.238,11.23,75000,0
63.401,11.46,95000,0
50,11.63,112500,1
100,10.92,55000,0
67.977,11.23,75000,0
67.005,11.08,65000,0
57.788,11.46,95000,0
67.829,10.46,35000,0
54.524,10.71,45000,0
50.654,11.08,65000,0
64.588,10.13,25000,0
55.69,12.07,175000,1
77.988,12.07,175000,1
55.69,11.46,95000,0
61.675,11.23,75000,0
55.17,11.08,65000,0
71.113,11.83,137500,1
52,10.71,45000,0
81.595,12.07,175000,1
62.17,10.46,35000,0
58.51,12.07,175000,1
64.341,10.46,35000,0
68.967,12.07,175000,1
68.172,10.13,25000,0
61.863,12.07,175000,1
46.813,10.92,55000,0
52,9.62,15000,0
47,12.07,175000,1
52.323,11.83,137500,1
58.605,11.63,112500,1
65.983,12.43,250000,1
53.054,10.71,45000,0
79.293,12.43,250000,1
60.657,11.35,85000,0
68.619,11.63,112500,1
45.475,11.63,112500,1
51.512,11.08,65000,0
63.49,11.83,137500,1
74.98,11.46,95000,0
60.317,10.13,25000,0
55.315,9.62,15000,0
62.232,11.08,65000,0
54.571,11.83,137500,1
59.019,9.62,15000,0
68.656,10.92,55000,0
52.106,12.43,250000,1
45.118,11.08,65000,0
64.485,11.23,75000,0
57.323,11.35,85000,0
62.555,10.46,35000,0
72.157,10.46,35000,0
57.818,11.46,95000,0
73.365,11.63,112500,1
61.597,11.23,75000,0
58.914,12.9,4.00E+05,1
46.54,12.07,175000,1
64.006,10.46,35000,0
62.591,10.92,55000,0
85.916,11.46,95000,0
69.555,11.35,85000,0
84.991,10.13,25000,0
64.485,10.71,45000,0
52.776,11.83,137500,1
51.512,12.43,250000,1
70.526,12.9,4.00E+05,1
50,11.23,75000,0
85.597,10.92,55000,0
63.761,11.08,65000,0
61.469,11.63,112500,1
66.929,10.46,35000,0
69.295,11.23,75000,0
82.799,12.07,175000,1
65.779,11.35,85000,0
57.134,11.35,85000,0
62.524,12.07,175000,1
62.455,10.46,35000,0
51.745,11.83,137500,1
59.91,10.13,25000,0
61.807,11.35,85000,0
82.133,10.46,35000,0
66.255,10.46,35000,0
62.137,11.08,65000,0
60.367,11.46,95000,0
58.19,10.92,55000,0
51.256,9.62,15000,0
62.949,12.07,175000,1
64.31,9.62,15000,0
62.911,11.35,85000,0
72.157,11.63,112500,1
66.158,11.46,95000,0
91.956,9.62,15000,0
65.157,11.63,112500,1
65.023,11.35,85000,0
52.882,10.13,25000,0
56.073,11.63,112500,1
84.079,9.62,15000,0
88.003,10.92,55000,0
67.284,12.43,250000,1
66.38,11.35,85000,0
44.253,10.92,55000,0
60.559,10.13,25000,0
63.212,11.63,112500,1
50.692,11.23,75000,0
58.437,12.07,175000,1
62.825,11.35,85000,0
59.589,11.63,112500,1
67.313,11.83,137500,1
67.829,12.43,250000,1
61.652,11.63,112500,1
46.618,11.63,112500,1
40.717,11.63,112500,1
67.342,11.83,137500,1
56.865,12.07,175000,1
60.689,11.46,95000,0
57.887,11.35,85000,0
64.453,11.08,65000,0
83.84,12.9,4.00E+05,1
69.176,11.35,85000,0
72.114,10.92,55000,0
43.267,9.62,15000,0
58.343,12.43,250000,1
82.799,10.92,55000,0
33.023,10.71,45000,0
66.54,10.46,35000,0
56.197,10.13,25000,0
58.885,10.92,55000,0
66.255,11.63,112500,1
70.566,11.35,85000,0
59.94,11.63,112500,1
64.485,11.08,65000,0
55.237,11.63,112500,1
47.997,10.13,25000,0
50.242,12.07,175000,1
74.256,11.83,137500,1
69.331,11.63,112500,1
66.255,10.46,35000,0
56.674,9.62,15000,0
53.401,12.9,4.00E+05,1
47.489,10.13,25000,0
69.403,10.46,35000,0
61.441,11.08,65000,0
50,10.92,55000,0
47.656,10.92,55000,0
55.621,11.83,137500,1
71.456,11.63,112500,1
83.02,12.07,175000,1
65.952,9.62,15000,0
57.411,11.63,112500,1
76.575,11.83,137500,1
67.179,11.46,95000,0
74.927,11.63,112500,1
77.533,10.71,45000,0
82.922,11.46,95000,0
51.897,11.35,85000,0
63.191,10.71,45000,0
48.998,11.46,95000,0
78.314,11.35,85000,0
77.618,11.63,112500,1
62,9.62,15000,0
3.368,10.92,55000,0
67.977,11.83,137500,1
70,11.63,112500,1
78.072,11.63,112500,1
55.994,11.08,65000,0
57.533,12.07,175000,1
53.895,12.9,4.00E+05,1
60.875,11.23,75000,0
54.893,10.92,55000,0
56.865,11.46,95000,0
80.073,11.63,112500,1
73.545,10.46,35000,0
78.177,10.13,25000,0
50.603,11.63,112500,1
55.271,11.83,137500,1
52.882,10.92,55000,0
51.793,9.62,15000,0
55.237,9.62,15000,0
57.502,11.83,137500,1
46.004,13.35,625000,1
67.179,12.07,175000,1
45.981,11.46,95000,0
63.909,11.46,95000,0
57.565,11.83,137500,1
52.826,10.13,25000,0
71.403,12.07,175000,1
54.458,11.63,112500,1
73.783,12.43,250000,1
65.499,10.46,35000,0
50.918,11.08,65000,0
47.849,11.46,95000,0
64.169,12.43,250000,1
63.461,10.92,55000,0
77.906,9.62,15000,0
80.852,10.92,55000,0
48.857,12.07,175000,1
63.675,9.62,15000,0
84.258,10.46,35000,0
98.183,12.07,175000,1
58.545,9.62,15000,0
56.139,10.13,25000,0
52.364,11.83,137500,1
43.104,9.62,15000,0
69.617,10.13,25000,0
56.736,11.63,112500,1
61.261,10.13,25000,0
86.219,11.08,65000,0
71.456,11.23,75000,0
65.607,11.63,112500,1
72.069,11.83,137500,1
87.409,9.62,15000,0
83.59,10.92,55000,0
61.777,12.07,175000,1
51.512,12.07,175000,1
66.079,12.07,175000,1
59.969,11.63,112500,1
75.828,9.62,15000,0
58.249,11.46,95000,0
60.972,12.43,250000,1
69.586,11.46,95000,0
55.771,12.43,250000,1
63.545,11.35,85000,0
60.069,11.83,137500,1
66.255,10.71,45000,0
67.764,11.35,85000,0
62.642,12.07,175000,1
61.833,10.13,25000,0
49.269,11.35,85000,0
51.073,10.46,35000,0
58.849,10.71,45000,0
50.305,11.08,65000,0
51.626,10.46,35000,0
63.212,10.13,25000,0
71.456,10.46,35000,0
93.326,11.83,137500,1
53.054,12.07,175000,1
77.761,11.63,112500,1
69.041,11.83,137500,1
63.49,11.35,85000,0
52.929,9.62,15000,0
73,12.9,4.00E+05,1
69.295,10.92,55000,0
60.972,11.46,95000,0
55.2,10.13,25000,0
49.941,12.07,175000,1
60.875,11.83,137500,1
68.042,12.07,175000,1
65.668,10.71,45000,0
48.202,10.46,35000,0
43.963,11.08,65000,0
72.292,11.63,112500,1
42.425,10.71,45000,0
46.54,12.07,175000,1
43.581,10.13,25000,0
54.893,11.83,137500,1
79.842,11.46,95000,0
55.391,10.46,35000,0
58.605,9.62,15000,0
75.305,11.63,112500,1
50.531,10.92,55000,0
73.141,11.46,95000,0
46,11.63,112500,1
58.545,10.92,55000,0
75.086,11.35,85000,0
61.777,11.08,65000,0
62.115,11.83,137500,1
80.073,11.63,112500,1
89.819,11.08,65000,0
71.925,11.83,137500,1
58.219,11.08,65000,0
73.224,13.35,625000,1
53.807,11.23,75000,0
55.771,11.08,65000,0
81.988,10.71,45000,0
59.764,10.13,25000,0
61.029,10.92,55000,0
90.011,11.63,112500,1
65.404,12.43,250000,1
66.005,10.13,25000,0
51.958,11.46,95000,0
73.692,11.46,95000,0
53.637,11.63,112500,1
3.368,11.83,137500,1
91.956,12.07,175000,1
79.759,11.08,65000,0
61.392,10.71,45000,0
64.485,11.83,137500,1
56.481,9.62,15000,0
82.922,11.35,85000,0
14.704,12.43,250000,1
67.764,10.92,55000,0
73.642,12.43,250000,1
59.94,10.71,45000,0
81.988,12.43,250000,1
56.797,9.62,15000,0
34.332,11.83,137500,1
53.513,9.62,15000,0
50,9.62,15000,0
72.848,11.23,75000,0
54.847,12.07,175000,1
57.411,10.46,35000,0
33.709,11.46,95000,0
58.323,12.07,175000,1
60.103,10.46,35000,0
78.072,10.46,35000,0
72.337,12.9,4.00E+05,1
58.728,10.71,45000,0
68.762,12.07,175000,1
60.392,12.43,250000,1
73.099,10.71,45000,0
50,11.23,75000,0
72.961,11.35,85000,0
82.36,11.08,65000,0
65.866,11.63,112500,1
38.528,10.92,55000,0
70.807,11.63,112500,1
82.035,11.63,112500,1
56.647,10.71,45000,0
45.238,11.63,112500,1
59.056,9.62,15000,0
99.501,11.46,95000,0
64.242,12.07,175000,1
65.122,11.23,75000,0
63.36,12.43,250000,1
64.006,11.63,112500,1
57.502,11.46,95000,0
61.227,13.35,625000,1
69.176,12.43,250000,1
70.848,11.23,75000,0
64.952,10.13,25000,0
57.183,9.62,15000,0
75.25,13.35,625000,1
79.973,11.35,85000,0
54.992,11.63,112500,1
64.617,11.23,75000,0
50.654,10.13,25000,0
74.825,9.62,15000,0
51.686,11.83,137500,1
51.19,11.63,112500,1
71.061,13.35,625000,1
74.409,12.07,175000,1
57.286,10.13,25000,0
59.299,11.23,75000,0
69.145,11.63,112500,1
87.409,12.9,4.00E+05,1
79.16,12.9,4.00E+05,1
72.069,10.71,45000,0
71.315,11.83,137500,1
55.493,12.07,175000,1
88.21,11.46,95000,0
66.043,12.07,175000,1
49.184,10.13,25000,0
64.006,10.92,55000,0
47,10.13,25000,0
70.292,9.62,15000,0
61.597,11.63,112500,1
59.533,11.08,65000,0
50.838,10.92,55000,0
64.504,11.63,112500,1
74.709,11.23,75000,0
65.581,12.9,4.00E+05,1
78.314,11.46,95000,0
68.516,11.83,137500,1
72.695,11.63,112500,1
69.656,11.63,112500,1
83.135,10.71,45000,0
68.485,10.46,35000,0
54.687,10.46,35000,0
47.656,11.46,95000,0
69.006,9.62,15000,0
59.625,11.83,137500,1
45.981,11.35,85000,0
64.828,11.63,112500,1
72.069,11.35,85000,0
80.385,11.23,75000,0
72.208,11.83,137500,1
36.303,11.63,112500,1
90.011,11.83,137500,1
82.922,12.9,4.00E+05,1
14.704,11.46,95000,0
61.833,11.35,85000,0
64.276,11.63,112500,1
68.148,12.43,250000,1
62.09,11.83,137500,1
53.443,10.92,55000,0
64.713,11.08,65000,0
58.51,10.46,35000,0
58.219,11.63,112500,1
47.263,11.63,112500,1
54.763,11.63,112500,1
71.605,12.07,175000,1
53.994,10.92,55000,0
53.352,11.63,112500,1
54.014,11.08,65000,0
72.648,12.07,175000,1
71.232,11.83,137500,1
79.5,10.46,35000,0
72.558,10.92,55000,0
69.617,12.07,175000,1
50.838,11.08,65000,0
55.949,12.43,250000,1
71.113,10.92,55000,0
75.784,12.07,175000,1
60.231,11.63,112500,1
36.303,11.63,112500,1
75.899,11.63,112500,1
65.703,12.43,250000,1
78.072,12.07,175000,1
66.811,11.83,137500,1
65.703,12.43,250000,1
60.419,11.63,112500,1
70.848,10.46,35000,0
63.627,11.83,137500,1
47.422,10.13,25000,0
68.619,10.46,35000,0
68.585,11.63,112500,1
52.597,10.71,45000,0
59.244,11.63,112500,1
77.196,10.46,35000,0
64.769,12.07,175000,1
39.945,11.83,137500,1
60.972,11.23,75000,0
61.547,10.92,55000,0
69.145,12.07,175000,1
54.651,11.63,112500,1
48.607,11.23,75000,0
61.627,10.13,25000,0
46.324,10.46,35000,0
63.627,11.23,75000,0
54.935,10.71,45000,0
74.52,10.92,55000,0
68.254,11.63,112500,1
59.268,10.46,35000,0
61.469,11.35,85000,0
74.98,13.35,625000,1
48.261,12.07,175000,1
66.502,11.83,137500,1
77.618,10.46,35000,0
60.317,10.92,55000,0
58.944,11.08,65000,0
65.739,11.63,112500,1
71.793,10.92,55000,0
46,11.46,95000,0
61.894,11.63,112500,1
46.109,10.46,35000,0
71.925,11.08,65000,0
71.355,10.46,35000,0
77.618,11.08,65000,0
83.257,11.08,65000,0
70.566,10.13,25000,0
60.202,10.71,45000,0
77.761,11.63,112500,1
73.417,11.83,137500,1
69.331,10.71,45000,0
74.576,12.9,4.00E+05,1
45.981,11.35,85000,0
72.743,10.92,55000,0
59.685,10.13,25000,0
63.212,11.83,137500,1
71.232,12.07,175000,1
51.793,12.07,175000,1
59.145,12.07,175000,1
67.075,10.92,55000,0
71.706,12.07,175000,1
62.886,10.13,25000,0
47.558,12.07,175000,1
66.409,12.07,175000,1
49.607,11.23,75000,0
51.745,11.08,65000,0
52.826,11.46,95000,0
56.324,11.08,65000,0
69.109,12.9,4.00E+05,1
64.242,12.07,175000,1
48.487,11.83,137500,1
63.627,12.9,4.00E+05,1
54.763,13.35,625000,1
56.103,12.43,250000,1
60.317,11.83,137500,1
76.148,12.07,175000,1
82.256,11.46,95000,0
57.485,11.83,137500,1
41.977,12.07,175000,1
33.709,11.83,137500,1
56.797,12.43,250000,1
58.944,11.46,95000,0
98.183,10.13,25000,0
79.674,10.92,55000,0
55.17,11.46,95000,0
78.98,12.07,175000,1
57.134,11.83,137500,1
79.759,11.63,112500,1
56.292,11.46,95000,0
69.076,10.92,55000,0
63.708,12.07,175000,1
43.581,12.07,175000,1
73.187,11.83,137500,1
47.997,12.43,250000,1
70.769,9.62,15000,0
63.36,11.23,75000,0
58.166,10.13,25000,0
50.654,12.9,4.00E+05,1
75.624,10.92,55000,0
68.331,10.92,55000,0
64.114,11.08,65000,0
70.184,11.35,85000,0
54.847,12.43,250000,1
61.985,10.71,45000,0
57.183,11.63,112500,1
69.509,10.13,25000,0
70.059,11.83,137500,1
69.971,11.83,137500,1
53.443,12.07,175000,1
65.468,11.63,112500,1
63.191,10.13,25000,0
60.504,11.46,95000,0
62.481,10.46,35000,0
73.502,10.71,45000,0
64.006,10.13,25000,0
57.956,10.92,55000,0
54.801,10.92,55000,0
79.905,12.07,175000,1
67.598,11.83,137500,1
62.288,11.23,75000,0
81.389,11.35,85000,0
59.244,11.63,112500,1
63.675,12.07,175000,1
55.271,11.63,112500,1
70.059,11.83,137500,1
61.32,9.62,15000,0
50,10.71,45000,0
75.193,10.71,45000,0
79.905,10.92,55000,0
54.014,9.62,15000,0
67.484,11.83,137500,1
61.985,10.46,35000,0
69.365,11.63,112500,1
60.752,11.35,85000,0
42.791,10.46,35000,0
83.135,10.71,45000,0
48.928,10.92,55000,0
78.686,10.13,25000,0
61.709,10.13,25000,0
61.513,11.63,112500,1
77.831,12.43,250000,1
63,10.46,35000,0
46,11.63,112500,1
75.138,11.35,85000,0
53.094,12.43,250000,1
56.614,11.08,65000,0
61.709,12.43,250000,1
59,10.46,35000,0
57.737,11.63,112500,1
56.292,12.07,175000,1
51.256,11.08,65000,0
48.607,10.13,25000,0
65.703,11.83,137500,1
61.227,11.35,85000,0
66.005,12.43,250000,1
64.453,11.08,65000,0
64.485,11.23,75000,0
57.956,12.07,175000,1
67.798,10.13,25000,0
63.021,10.13,25000,0
74.98,11.23,75000,0
73.417,12.07,175000,1
62.667,12.43,250000,1
76.044,12.43,250000,1
25.042,10.92,55000,0
60.45,10.71,45000,0
39.628,10.92,55000,0
62.862,10.46,35000,0
73.835,10.71,45000,0
71.605,11.83,137500,1
72.069,12.43,250000,1
58.695,11.63,112500,1
59.145,12.43,250000,1
60.138,11.08,65000,0
54.071,10.46,35000,0
60.752,10.92,55000,0
60.752,11.35,85000,0
63.853,12.07,175000,1
69.586,10.71,45000,0
49.336,10.13,25000,0
71.706,10.92,55000,0
56.447,11.83,137500,1
65.157,11.46,95000,0
70.417,11.35,85000,0
60.719,10.92,55000,0
75.346,12.07,175000,1
54.687,11.46,95000,0
82.256,11.63,112500,1
59.507,11.35,85000,0
67.411,11.23,75000,0
64.981,12.07,175000,1
78.177,10.13,25000,0
61.894,11.46,95000,0
74.035,11.63,112500,1
58.849,10.71,45000,0
67.342,11.23,75000,0
68,11.23,75000,0
54.496,11.35,85000,0
68.172,10.13,25000,0
71.191,10.92,55000,0
79.013,11.35,85000,0
57.453,11.35,85000,0
48.928,12.43,250000,1
56.008,11.35,85000,0
63.824,10.92,55000,0
78.008,13.35,625000,1
69.076,12.07,175000,1
45.717,11.83,137500,1
73.783,11.46,95000,0
34.332,10.71,45000,0
58.343,11.46,95000,0
79.674,10.13,25000,0
49.184,12.07,175000,1
62.455,11.35,85000,0
67.798,12.07,175000,1
57.249,10.71,45000,0
56.197,13.35,625000,1
63.021,10.46,35000,0
81.988,11.83,137500,1
56.257,11.63,112500,1
62.524,12.07,175000,1
64.504,10.92,55000,0
53.945,9.62,15000,0
57.485,12.9,4.00E+05,1
70.724,10.71,45000,0
76.282,10.46,35000,0
63.761,11.63,112500,1
45.981,10.13,25000,0
70.376,11.08,65000,0
62.17,11.46,95000,0
61.743,11.35,85000,0
75.25,10.46,35000,0
62.555,10.92,55000,0
87.651,11.46,95000,0
57.93,12.43,250000,1
46,12.07,175000,1
84.694,11.35,85000,0
54.496,11.08,65000,0
59.91,9.62,15000,0
53.005,10.92,55000,0
68.656,10.71,45000,0
49.607,10.13,25000,0
73.458,11.63,112500,1
52.269,10.13,25000,0
79.759,11.08,65000,0
47.489,13.35,625000,1
40.717,11.63,112500,1
37.718,12.43,250000,1
62.524,11.63,112500,1
42.104,12.07,175000,1
71.88,11.35,85000,0
72,12.43,250000,1
74,12.07,175000,1
72.743,10.46,35000,0
45.586,10.46,35000,0
62.502,10.13,25000,0
60.293,11.08,65000,0
79.759,10.71,45000,0
61.923,11.35,85000,0
61.985,11.46,95000,0
45.118,12.43,250000,1
45.118,12.07,175000,1
66.998,10.13,25000,0
54.992,11.63,112500,1
46,11.63,112500,1
58.636,11.83,137500,1
48.349,11.83,137500,1
52.059,11.46,95000,0
66.38,11.83,137500,1
43.963,11.63,112500,1
75.25,10.92,55000,0
61.056,11.46,95000,0
57.619,11.63,112500,1
80.474,11.23,75000,0
46,10.71,45000,0
65,11.63,112500,1
69.076,11.63,112500,1
73.274,11.63,112500,1
74.204,11.83,137500,1
60.317,11.23,75000,0
51.958,12.07,175000,1
53.094,11.83,137500,1
58.695,11.63,112500,1
71.605,9.62,15000,0
38.856,11.35,85000,0
72.25,11.63,112500,1
69.212,11.63,112500,1
54.725,11.23,75000,0
75.724,10.92,55000,0
67.724,12.07,175000,1
40.435,10.92,55000,0
46.109,11.46,95000,0
73.187,13.35,625000,1
70.218,12.43,250000,1
80.474,11.35,85000,0
74.409,11.35,85000,0
31.148,10.46,35000,0
63.063,9.62,15000,0
58.367,11.46,95000,0
63.978,10.71,45000,0
63.675,11.08,65000,0
64.713,10.71,45000,0
77.051,11.23,75000,0
65.55,11.23,75000,0
58.396,11.83,137500,1
73.323,10.92,55000,0
69.888,10.46,35000,0
59.659,10.92,55000,0
64.144,12.07,175000,1
92.822,11.63,112500,1
43.581,10.92,55000,0
81.8,10.71,45000,0
71.665,11.46,95000,0
53.172,11.35,85000,0
71.355,10.46,35000,0
46.711,11.83,137500,1
68.404,10.46,35000,0
71.355,12.43,250000,1
46.711,11.46,95000,0
61.175,10.13,25000,0
60.231,11.46,95000,0
79.362,11.35,85000,0
47.849,11.35,85000,0
76.282,12.07,175000,1
64.453,11.46,95000,0
62.949,10.13,25000,0
37.984,10.92,55000,0
50,12.07,175000,1
56.447,10.13,25000,0
54.458,11.83,137500,1
67.075,11.63,112500,1
60.529,10.46,35000,0
67.37,11.83,137500,1
77.906,11.46,95000,0
84.258,11.35,85000,0
90.25,11.08,65000,0
56.51,11.08,65000,0
64.769,10.13,25000,0
74.617,11.63,112500,1
47.263,11.23,75000,0
58.396,12.43,250000,1
81.275,13.35,625000,1
53.637,11.63,112500,1
33.709,11.08,65000,0
67.931,10.92,55000,0
71.355,11.83,137500,1
80.68,11.83,137500,1
61.547,11.46,95000,0
62.031,11.63,112500,1
51.014,11.46,95000,0
83.135,10.71,45000,0
44.43,11.63,112500,1
55.658,11.63,112500,1
60.622,11.46,95000,0
70.417,11.83,137500,1
66.321,10.46,35000,0
62.115,10.92,55000,0
53.054,12.07,175000,1
75.784,10.71,45000,0
53.601,11.63,112500,1
66.894,10.13,25000,0
54.801,12.07,175000,1
62.351,11.23,75000,0
66.857,9.62,15000,0
64.371,11.83,137500,1
67.629,11.83,137500,1
66.443,11.08,65000,0
44.983,12.9,4.00E+05,1
77,9.62,15000,0
53.765,10.92,55000,0
65.468,11.23,75000,0
62.886,11.63,112500,1
61.175,10.71,45000,0
60.938,11.46,95000,0
63.79,12.43,250000,1
60.069,10.92,55000,0
42.619,11.46,95000,0
50.363,11.83,137500,1
77.196,12.07,175000,1
48.761,10.92,55000,0
64.453,11.63,112500,1
69.403,11.08,65000,0
62.137,10.13,25000,0
53.443,11.83,137500,1
47.263,11.35,85000,0
65.246,12.07,175000,1
64.114,10.13,25000,0
51.626,11.83,137500,1
60.341,11.46,95000,0
57.763,12.43,250000,1
63,12.07,175000,1
57.565,11.23,75000,0
62.766,10.13,25000,0
61.709,11.63,112500,1
64.31,12.07,175000,1
91.122,10.46,35000,0
84.416,12.43,250000,1
73.224,11.35,85000,0
75.577,10.92,55000,0
56.008,12.07,175000,1
76.524,11.63,112500,1
31.148,11.23,75000,0
61.949,12.43,250000,1
37.984,11.08,65000,0
63.761,12.07,175000,1
47.656,12.07,175000,1
72.292,11.83,137500,1
57.249,10.46,35000,0
75.402,11.46,95000,0
48.416,11.63,112500,1
72.157,10.92,55000,0
56.197,11.35,85000,0
62.591,10.13,25000,0
52.691,10.71,45000,0
66.606,11.83,137500,1
64.534,10.71,45000,0
63.36,12.43,250000,1
64.144,11.23,75000,0
67.86,11.35,85000,0
72.337,11.83,137500,1
72.48,10.13,25000,0
43.581,11.83,137500,1
62.006,10.13,25000,0
65.894,10.71,45000,0
72.558,10.13,25000,0
69.109,11.35,85000,0
76.091,11.46,95000,0
53.513,11.08,65000,0
71.605,11.83,137500,1
55.069,11.23,75000,0
59.409,12.43,250000,1
75.086,11.08,65000,0
46.813,11.46,95000,0
59.384,11.63,112500,1
60.17,10.13,25000,0
72.337,10.92,55000,0
64.144,10.71,45000,0
68.148,9.62,15000,0
58.761,11.23,75000,0
60.202,12.43,250000,1
30.101,11.35,85000,0
45.981,10.46,35000,0
46,10.71,45000,0
97.073,11.63,112500,1
59.996,10.46,35000,0
75.828,11.35,85000,0
70.939,10.71,45000,0
82.36,10.46,35000,0
61.029,12.43,250000,1
66.502,11.63,112500,1
62.862,10.71,45000,0
67.038,11.83,137500,1
47.656,11.08,65000,0
69.509,12.07,175000,1
64.276,10.46,35000,0
72,12.9,4.00E+05,1
70.724,11.83,137500,1
76.214,11.83,137500,1
70.059,10.46,35000,0
77.323,10.71,45000,0
64.211,11.46,95000,0
79.575,11.83,137500,1
75.346,12.07,175000,1
62.115,12.9,4.00E+05,1
53.807,11.83,137500,1
78.314,12.07,175000,1
46.44,10.92,55000,0
88.957,11.46,95000,0
92.822,11.46,95000,0
63.336,10.92,55000,0
85.322,12.07,175000,1
73.365,11.83,137500,1
65,11.23,75000,0
65.056,11.46,95000,0
62.502,12.07,175000,1
69.257,10.13,25000,0
67.005,13.35,625000,1
53.895,11.08,65000,0
49.853,11.08,65000,0
67.147,11.83,137500,1
43.104,10.13,25000,0
75.193,11.08,65000,0
77.323,9.62,15000,0
50.654,13.35,625000,1
32.19,10.92,55000,0
77.378,10.92,55000,0
42.955,11.83,137500,1
61.12,11.23,75000,0
64.859,11.46,95000,0
83.976,10.92,55000,0
76.001,10.92,55000,0
68.516,12.07,175000,1
56.957,10.13,25000,0
85.748,11.63,112500,1
71.113,11.46,95000,0
50,11.63,112500,1
49.052,11.63,112500,1
72.114,13.35,625000,1
59.91,12.07,175000,1
63.191,11.46,95000,0
56.992,9.62,15000,0
47,11.46,95000,0
64.006,10.13,25000,0
80.58,10.71,45000,0
64.713,11.63,112500,1
64.859,10.13,25000,0
54.417,11.35,85000,0
56.386,10.46,35000,0
60.559,11.83,137500,1
53.309,11.63,112500,1
71.315,11.83,137500,1
60.001,11.35,85000,0
59.384,10.92,55000,0
66.573,12.9,4.00E+05,1
69.888,11.46,95000,0
72.512,10.13,25000,0
54.302,10.92,55000,0
65.983,11.23,75000,0
56.927,10.92,55000,0
50.692,11.08,65000,0
57.565,10.46,35000,0
62.697,12.9,4.00E+05,1
53.352,11.35,85000,0
57.533,11.83,137500,1
60.367,11.35,85000,0
49.729,11.23,75000,0
31.148,11.46,95000,0
64.242,11.08,65000,0
72.208,9.62,15000,0
61.568,12.07,175000,1
57.818,12.07,175000,1
51.686,10.92,55000,0
61.261,12.07,175000,1
72.013,10.46,35000,0
86.554,12.43,250000,1
82.36,10.13,25000,0
68.928,11.83,137500,1
55.658,11.46,95000,0
72.648,11.63,112500,1
52.597,10.71,45000,0
61.985,12.07,175000,1
68,10.71,45000,0
69.212,9.62,15000,0
86.781,11.83,137500,1
51.958,12.07,175000,1
43.267,12.07,175000,1
68.825,11.35,85000,0
91.514,11.35,85000,0
72.208,10.46,35000,0
71.747,11.35,85000,0
67.411,11.63,112500,1
67.89,11.63,112500,1
36.303,10.46,35000,0
71.274,11.83,137500,1
45.981,10.13,25000,0
81.895,10.71,45000,0
77.533,11.23,75000,0
56.573,10.92,55000,0
63.734,11.83,137500,1
54.262,10.46,35000,0
69.801,10.13,25000,0
56.481,11.63,112500,1
61.807,10.71,45000,0
48.857,10.46,35000,0
32.19,11.63,112500,1
46.44,10.13,25000,0
55.069,10.71,45000,0
56.197,10.13,25000,0
82.681,11.08,65000,0
29.229,10.13,25000,0
69.212,12.9,4.00E+05,1
64.617,11.46,95000,0
64.31,11.83,137500,1
60.293,10.71,45000,0
